employee_id,employee_name,region,hire_date,monthly_salary,monthly_sales,num_clients_handled,performance_rating,incentive_percent,department_id,department,annual_budget,head_of_department
377,Sarah Tran,East,30-08-2021,41637,290233,15,2,5,2,,,
378,Meghan Williams,South,30-06-2020,38612,314276,11,3,10,6,,,
379,Richard Hogan,West,09-12-2015,60410,487557,44,2,0,2,,,
380,Sonya Holmes,North,30-07-2016,35160,412007,17,1,10,3,,,
381,Mrs. Tammy Cruz,North,13-03-2022,90108,237843,49,4,10,6,,,
382,Phillip Ortiz,West,11-05-2021,37728,95424,23,5,20,2,,,
383,Kristen Lynch,South,05-04-2022,99774,487435,49,1,5,6,,,
384,Jessica Brown,North,25-01-2021,93594,358079,4,4,10,2,,,
385,Joseph Thompson,East,29-10-2022,48464,322792,31,1,0,3,,,
386,Christine Gentry,South,19-03-2018,61943,442690,34,4,5,2,,,
387,Crystal Steele,North,24-09-2015,60838,316221,10,2,15,2,,,
388,Joseph Turner,East,09-11-2018,35919,147843,37,4,10,2,,,
389,Bruce Myers,East,10-09-2020,67092,66858,10,5,20,1,,,
390,Tiffany Harrison,North,25-03-2020,37797,301422,42,2,0,1,,,
391,Brenda Roman,West,09-02-2021,81887,288382,11,3,10,1,,,
392,Gary Gonzalez,West,07-11-2019,118003,166082,31,2,20,3,,,
393,Samuel Smith,North,01-12-2019,119272,405874,10,2,15,6,,,
394,Anthony Vega,East,11-11-2021,104557,415107,43,3,10,5,,,
395,Leah Strong,West,07-09-2021,33058,176163,38,2,20,2,,,
396,Ashley Baker,West,07-05-2016,104577,176735,42,2,0,2,,,
397,Janet Hines,West,14-01-2016,96689,339211,8,3,0,3,,,
398,Alice Mcmillan,South,07-12-2016,107557,349038,11,3,15,2,,,
399,Bradley Curtis,West,21-06-2017,57258,105942,20,5,5,1,,,
400,Dustin Jackson,North,03-02-2021,49359,484257,24,2,10,5,,,
401,Monique Hall DDS,North,22-04-2022,42914,303767,7,2,20,4,,,
402,Jason Adams,South,31-10-2016,37536,121258,21,2,15,2,,,
403,Christopher Davis,South,26-10-2017,85071,305693,44,5,15,1,,,
404,Jared Daniel,North,29-05-2020,63748,371873,6,2,20,4,,,
405,Nichole Mccullough,South,18-05-2024,69448,113232,31,3,5,5,,,
406,Holly Sharp,West,11-12-2019,76132,78087,12,3,5,4,,,
407,Karen Pace,East,17-07-2015,106022,38062,37,3,15,1,,,
408,Jasmine Jackson,East,29-07-2020,32384,86051,13,3,15,6,,,
409,Jordan Mills,East,31-03-2016,74312,448597,49,4,15,6,,,
410,Debbie Nelson,North,23-04-2016,106323,263183,31,3,15,4,,,
411,Teresa Richardson,South,26-05-2018,64134,239932,9,5,15,3,,,
412,Brett Williams,East,09-09-2023,113182,18704,27,4,10,4,,,
413,Natalie Cordova,West,19-11-2018,90120,152482,17,2,10,2,,,
414,Justin Dillon,West,14-08-2017,90592,81974,8,3,10,2,,,
415,Mary Garcia,West,17-11-2022,101723,295046,27,2,0,6,,,
416,Robert Carpenter,South,16-09-2021,104031,146858,40,3,10,3,,,
417,Lucas Shea,East,24-07-2017,39885,177991,15,3,10,1,,,
418,Darren Johnson,West,29-09-2020,48700,219807,39,4,5,2,,,
419,Thomas Ross,South,11-09-2021,45018,81629,6,3,15,6,,,
420,Robin Conrad,West,31-08-2022,87061,451569,32,3,20,5,,,
421,Pamela Weaver,East,19-09-2015,61322,138518,48,1,5,6,,,
422,Mrs. Veronica King,East,16-04-2017,80073,38691,8,5,0,2,,,
423,Miss Yolanda Clark,East,04-05-2016,102650,435118,35,5,5,2,,,
424,Madison Coleman,East,24-01-2024,102110,398565,31,2,20,6,,,
425,Joseph Conner,East,12-08-2023,54996,33118,42,2,5,1,,,
426,Samuel Kaufman,West,11-09-2016,99345,146088,26,4,5,4,,,
427,Tony Perez,East,23-02-2023,76304,311421,42,2,10,2,,,
428,Anthony Coleman,West,20-08-2023,113086,373408,24,1,0,6,,,
429,Joseph Best,East,06-11-2019,59249,162399,2,2,10,6,,,
430,Charles Gilmore,West,17-12-2022,116949,363508,41,3,20,3,,,
431,Tom Hull,East,15-07-2020,100223,182756,1,2,0,4,,,
432,Carl Hoffman,West,28-01-2016,51123,224298,10,2,20,5,,,
433,Deborah Baker,East,30-06-2019,63095,387591,23,3,20,1,,,
434,Melissa Whitaker,South,29-03-2022,117158,97158,33,1,5,5,,,
435,Kevin Lucas,West,07-10-2022,105821,155274,44,5,5,4,,,
436,Ashley Solis,South,01-11-2021,90185,354290,37,1,5,4,,,
437,Hannah Allen,West,06-10-2016,83884,457165,11,1,5,4,,,
438,Brandon Harding,West,23-11-2023,35291,477251,20,4,0,5,,,
439,Dana Harris,West,19-11-2018,71193,390210,26,4,10,4,,,
440,Julie Obrien,North,26-04-2016,33122,201425,46,3,0,6,,,
441,Peter Schmidt,East,24-01-2017,34876,459080,47,4,5,5,,,
442,Timothy Sanchez IV,South,06-08-2018,114648,494845,2,5,15,4,,,
443,Christine Huffman,South,15-11-2015,104660,396555,25,3,20,6,,,
444,Shane Weeks,West,11-09-2017,87147,42054,4,4,5,3,,,
445,Dylan Spencer,South,04-12-2021,31823,183876,19,2,5,4,,,
446,Robert Leach,South,01-01-2016,82652,473960,13,4,20,5,,,
447,Margaret Mitchell,South,08-11-2015,88204,345122,19,5,20,2,,,
448,Barry Carlson,South,08-06-2019,80382,446844,13,4,10,4,,,
449,Maria Edwards,North,01-07-2021,40387,489884,12,3,0,2,,,
450,Preston Rodgers,West,22-09-2016,81175,395820,2,2,20,6,,,
451,Kathleen Bailey,South,21-11-2015,48980,268527,37,3,0,3,,,
452,Johnny Mccarty,North,11-08-2017,54224,213653,23,2,5,1,,,
453,Christopher Stewart,North,25-05-2023,37121,59015,19,2,15,3,,,
454,Stephanie Watson,West,06-10-2020,97966,17624,3,5,15,4,,,
455,Tonya Brown,East,06-02-2016,103490,355843,24,1,10,2,,,
456,Tina Phillips,East,30-06-2022,41881,350864,23,5,10,2,,,
457,Jessica Wu,East,25-08-2023,112453,66215,4,1,10,5,,,
458,Brian Potts,South,04-04-2019,113176,485721,18,1,15,2,,,
459,Michelle Phelps,West,11-03-2020,80809,388210,12,5,20,5,,,
460,Nicholas Kelly,East,24-04-2019,107621,219157,35,4,20,6,,,
461,Elizabeth Harris,South,01-09-2023,53097,334783,27,5,20,1,,,
462,Valerie Lyons,West,05-08-2019,32978,204963,43,3,5,4,,,
463,Ian Meyers,South,01-07-2015,34332,304117,14,3,0,5,,,
464,Angela Kaiser,East,15-05-2017,115573,294235,31,3,5,1,,,
465,Andrew Bennett,East,31-05-2017,45089,425042,3,3,10,2,,,
466,Jorge Hawkins,North,22-04-2018,86804,416198,5,1,10,2,,,
467,Brandon Knight,North,20-09-2018,94752,115233,29,1,20,1,,,
468,Dominique Martinez,West,14-10-2016,53484,147492,39,5,5,2,,,
469,Darlene Ford,South,14-05-2019,90408,316914,17,2,5,6,,,
470,Hailey Cruz,South,17-06-2021,109544,145103,19,2,20,6,,,
471,Brianna Mata,East,06-09-2021,84018,70068,35,1,0,1,,,
472,Crystal Henderson,East,13-07-2015,48148,246818,33,4,0,5,,,
473,Michelle Robinson,West,19-06-2023,33830,49128,8,1,5,5,,,
474,Heather Pennington,North,22-02-2023,98494,224839,37,4,5,1,,,
475,Megan Green,East,04-08-2022,55998,364493,35,2,0,5,,,
476,Shawn Smith,South,12-11-2022,97076,387873,20,1,15,5,,,
477,Scott Proctor,East,26-12-2017,60677,309751,17,5,15,6,,,
478,Cheryl Ward,North,17-02-2022,59101,251053,45,3,10,5,,,
479,Paula Marshall,South,28-05-2021,37053,345031,13,2,5,3,,,
480,Dr. Kimberly Tucker,North,08-05-2018,35670,263545,4,1,0,4,,,
481,Mark Terrell,West,06-08-2023,40281,485378,30,1,20,2,,,
482,Kevin Nichols,West,23-02-2017,113658,244921,6,3,20,3,,,
483,Jonathan Carpenter,North,23-05-2022,83341,274244,2,2,15,5,,,
484,Krystal Duke,South,08-07-2021,98069,216049,15,5,0,6,,,
485,Jessica Bowman,North,13-06-2023,40756,273881,34,5,15,1,,,
486,Grant Gillespie,East,02-01-2016,95075,136549,20,5,15,5,,,
487,Sean Dodson,East,27-09-2021,84421,237889,16,2,5,6,,,
488,Samantha Garrett,North,25-05-2018,90108,151182,43,5,5,4,,,
489,Stacey Young,East,07-04-2018,95323,467475,49,4,0,5,,,
490,Maurice Rowe,North,16-05-2016,114338,258514,29,1,10,1,,,
491,Alexandra Reed,East,05-08-2017,47048,158848,27,4,5,6,,,
492,Heather Jackson,North,29-11-2015,82606,149511,1,2,10,6,,,
493,Kenneth Torres,East,11-12-2021,39876,399296,13,5,15,6,,,
494,Jason Moran,South,29-01-2020,88075,230635,40,5,15,4,,,
495,Amber Williams,South,27-09-2020,45171,134565,32,5,0,5,,,
496,Alicia Lopez,East,23-10-2019,72204,298651,3,3,0,4,,,
497,Brandon Campbell,North,03-08-2017,35166,456384,14,3,15,2,,,
498,Christopher Smith,East,07-10-2016,105902,481052,28,5,10,2,,,
499,Nancy Gutierrez,West,20-06-2018,115794,193656,46,1,10,5,,,
500,Manuel Gibson,West,04-07-2017,73734,432176,26,3,15,4,,,
501,Margaret Holden,North,02-12-2017,108519,325822,21,2,20,1,,,
502,Vincent Scott,East,26-03-2020,94441,401743,46,5,20,6,,,
503,Kelsey Hall,East,26-10-2019,75078,384098,11,1,10,6,,,
504,Carrie Gray,South,25-01-2023,57778,443768,27,3,20,5,,,
505,Caleb Gonzalez,North,06-08-2017,106926,169632,44,2,5,2,,,
506,Paul Brooks,West,26-04-2022,50924,398846,1,3,0,2,,,
507,Tony Perez,West,26-12-2020,75832,192305,33,2,0,6,,,
508,Paula Hopkins,North,25-12-2021,96243,281683,46,5,20,5,,,
509,Daniel Roth,West,31-07-2023,55048,351542,18,1,15,4,,,
510,Michael Lloyd,North,10-10-2023,62815,392407,2,4,5,2,,,
511,Tasha Leonard,West,01-06-2016,64682,261104,4,3,20,4,,,
512,Jennifer Hamilton,West,19-01-2020,47489,194960,4,1,15,2,,,
513,David Hernandez,North,29-05-2023,89234,238831,17,4,15,2,,,
514,Steven Barry,North,05-03-2019,87701,415031,48,5,10,3,,,
515,Kaitlyn Kelly,West,24-01-2017,46951,11854,16,2,5,2,,,
516,Donna Castillo,West,07-08-2023,80018,53904,9,5,5,1,,,
517,Caleb Hopkins,South,15-07-2017,41452,294578,26,1,10,5,,,
518,Theresa Davila,East,16-09-2015,58635,309989,10,1,15,5,,,
519,Lori Wright,North,24-09-2020,57933,48108,7,3,15,4,,,
520,Beverly Kim,North,17-06-2022,64581,133280,9,4,20,2,,,
521,Lori Mcdonald,East,22-08-2021,68281,469357,48,4,0,1,,,
522,Angel Moore,South,12-02-2024,51187,448882,27,3,10,4,,,
523,Jacob Carr,West,09-02-2021,52953,88907,32,5,20,3,,,
524,Gabriel Palmer,West,17-01-2024,63818,24976,49,4,5,4,,,
525,Anna Gill,South,08-08-2019,54702,321427,23,5,5,4,,,
526,Elizabeth Lam,South,17-08-2023,36278,88216,27,2,5,2,,,
527,Peter Bryant,East,07-02-2021,74566,383548,25,1,0,3,,,
528,Louis Hernandez,East,08-01-2022,89722,197295,29,2,10,4,,,
529,Jenna Peterson,West,04-10-2020,48036,235860,24,3,0,1,,,
530,Paul Bates,South,27-12-2018,54583,278301,16,4,15,1,,,
531,Valerie Adams,South,05-12-2021,100244,327874,16,2,15,5,,,
532,Jamie Martin,West,10-02-2022,39476,368873,28,1,5,3,,,
533,Gerald Allen,West,01-11-2020,100854,434086,20,4,10,3,,,
534,Cory Burton,West,19-09-2017,68627,91581,19,5,20,5,,,
535,Sarah Vega,West,20-05-2019,75441,98533,10,4,15,4,,,
536,Mark Hood,West,30-07-2022,54754,129194,26,1,20,3,,,
537,Larry Lynch,East,23-07-2021,94751,432232,2,4,20,1,,,
538,Brittney Caldwell MD,West,30-04-2019,49979,256563,3,2,15,1,,,
539,Eric Smith,South,04-08-2022,100446,447443,39,3,20,2,,,
540,Michael Martin,North,30-09-2018,91161,237871,2,2,20,3,,,
541,Michelle Osborne DVM,East,13-01-2023,66022,359256,25,4,20,4,,,
542,Amber Clark,South,10-08-2020,93257,489425,45,5,0,5,,,
543,Philip Robinson,North,30-06-2021,34453,383673,4,4,10,5,,,
544,Sandra Griffin,East,25-12-2019,81575,367944,15,1,5,4,,,
545,Timothy Baldwin,West,27-07-2021,87260,274820,18,2,0,6,,,
546,Casey Mejia,East,11-12-2019,116717,11215,7,2,20,2,,,
547,Mark Stone,West,17-07-2022,118901,422077,27,4,0,5,,,
548,Joshua Arnold,West,02-11-2023,70705,156932,18,3,0,3,,,
549,Angela Contreras,West,21-09-2021,85833,339944,7,4,10,2,,,
550,Joanne Valencia,North,26-01-2021,84029,172812,29,3,10,3,,,
551,Jessica Chapman DVM,East,13-07-2020,34177,394622,41,4,20,1,,,
552,Walter Clark,West,07-06-2019,98965,142041,44,2,0,2,,,
553,Austin Travis,South,07-08-2020,62952,311540,33,3,10,5,,,
554,Kimberly Myers,East,21-08-2017,100514,10600,2,1,10,2,,,
555,Phillip Mcclure,South,16-10-2020,109309,440439,18,3,0,2,,,
556,Amy Trujillo,North,17-06-2022,81084,294469,46,5,10,2,,,
557,Tyler Martin,North,11-06-2017,101710,216132,23,1,15,6,,,
558,Tracey Christian,East,01-03-2020,51796,143788,6,4,10,2,,,
559,Debra Gomez,North,18-08-2019,80348,415924,43,5,20,3,,,
560,Stacey Simon,North,05-10-2017,107413,289309,25,1,20,1,,,
561,Lauren Cardenas,East,06-02-2019,83333,333296,19,4,5,4,,,
562,Kara Chavez,South,15-03-2024,47722,273578,8,3,5,2,,,
563,Melanie Baldwin,West,27-09-2020,118091,24852,37,4,0,5,,,
564,Cindy Young,East,12-02-2022,109098,178178,26,2,20,2,,,
565,Jordan Reid,East,29-06-2017,102082,418181,29,1,5,5,,,
566,Diane Chaney,West,21-03-2019,55258,166664,28,3,0,3,,,
567,Jeffery Griffin,South,16-07-2020,41706,200635,7,4,5,5,,,
568,Jason Sharp DDS,West,28-09-2019,58943,209310,36,3,10,4,,,
569,Thomas Santos,West,18-02-2020,94324,398930,15,3,15,1,,,
570,Nicole Lopez,South,10-08-2021,52315,365072,33,1,5,5,,,
571,Colin Pace,South,20-04-2017,40352,30375,5,3,10,5,,,
572,Jodi Johnson MD,West,16-10-2015,64497,18651,29,1,15,1,,,
573,Joe Brown,West,22-11-2019,105145,459900,17,3,5,4,,,
574,Michael Warner,East,04-06-2019,74974,91725,45,3,20,2,,,
575,Jill Caldwell,South,18-11-2022,57228,394077,27,4,15,5,,,
576,Laura Owen,North,26-12-2021,38882,400633,17,5,10,1,,,
577,Edward Brown,South,03-06-2024,46268,92451,4,1,20,3,,,
578,Ronnie Mccarthy,West,25-01-2018,100846,143049,49,2,10,1,,,
579,Melissa Johnson,West,04-08-2018,54463,384285,12,1,5,3,,,
580,James Thompson,West,16-02-2020,106789,218077,23,3,10,4,,,
581,Michael Spencer,West,23-07-2015,115940,56828,11,5,0,2,,,
582,Felicia Smith MD,North,13-05-2017,79314,62916,36,1,10,1,,,
583,Elizabeth Petersen,South,19-01-2019,39827,370738,12,3,10,6,,,
584,Cynthia Cole,North,04-04-2020,106474,343757,9,2,20,5,,,
585,Kristen Coleman,North,20-04-2024,63062,460236,24,4,10,4,,,
586,Olivia Wong,West,05-11-2018,37240,62727,18,4,15,1,,,
587,Alfred Peters,North,10-08-2020,31585,137634,27,1,10,5,,,
588,Brenda Smith,West,30-12-2018,82532,325945,9,1,5,1,,,
589,Keith Mcguire,West,21-05-2016,40541,315579,33,2,0,3,,,
590,Julia Taylor,West,20-05-2021,35427,82150,6,4,0,1,,,
591,Jeffery Anderson,North,01-02-2021,118732,467569,33,3,10,6,,,
592,Derrick Graves,West,27-07-2018,111156,387344,40,1,0,1,,,
593,William Spence,North,12-03-2024,39033,467027,6,5,20,1,,,
594,Ryan Maldonado,South,22-12-2022,61070,372087,4,4,0,6,,,
595,Jessica Pham,West,02-12-2022,79104,411662,3,3,5,4,,,
596,Craig Bell,East,12-04-2016,42199,113120,13,4,10,1,,,
597,Lindsey Rogers,East,25-11-2019,42776,130537,26,2,0,6,,,
598,Dr. Sara Matthews DDS,East,30-06-2022,52727,356701,34,5,5,5,,,
599,Gwendolyn Knight,East,17-05-2023,32931,257725,13,3,0,3,,,
600,Joseph Mora,East,26-03-2021,110379,59202,47,3,5,3,,,
601,Ashley Collins,North,18-03-2023,86193,141871,8,1,10,1,,,
602,Andrew Wang,South,08-08-2017,35699,460659,12,2,5,4,,,
603,Jasmin Beck,North,07-05-2019,87789,282083,8,2,0,4,,,
604,Joseph Jennings,West,08-03-2022,116760,233695,19,3,5,5,,,
605,Kristy Logan,South,02-01-2019,57321,180482,41,4,10,1,,,
606,Brian Rivera,South,30-11-2017,91032,467618,10,3,5,3,,,
607,Brett Hamilton,South,27-05-2018,37636,26620,32,3,20,4,,,
608,Wendy Rivas,South,02-06-2021,97396,452839,21,3,0,1,,,
609,Laura Meza,East,17-12-2022,44989,466077,23,3,5,4,,,
610,Laura Hernandez,West,15-01-2017,81086,372652,27,3,20,6,,,
611,Lisa Zamora,South,27-04-2019,66062,106553,25,3,20,4,,,
612,Travis Castaneda,South,03-07-2020,109337,410397,7,4,15,3,,,
613,Brandon Lopez,East,31-05-2023,92125,313242,42,5,5,2,,,
614,Steven Garcia,North,09-08-2019,60398,450394,35,5,15,5,,,
615,Jason Lynch,North,07-02-2017,100283,201278,2,1,20,5,,,
616,James Green,North,24-01-2020,100774,54055,28,5,10,3,,,
617,William Galvan,West,06-09-2019,32834,30885,7,4,5,4,,,
618,Jeremy Huerta,North,30-06-2021,78203,159168,42,3,15,1,,,
619,Randy Martinez,South,07-10-2016,75676,35526,40,2,0,4,,,
620,Sean Joseph,East,29-12-2018,56230,426310,12,4,10,3,,,
621,Dylan Brooks,East,30-12-2018,102652,13796,17,2,15,5,,,
622,Matthew Wilson,North,10-08-2018,98464,127061,22,1,5,4,,,
623,Dylan Lee,East,02-08-2017,52134,265309,9,4,0,5,,,
624,Joseph Johnson,South,29-09-2022,38190,358488,3,3,10,1,,,
625,Craig Graves,North,12-07-2015,119364,499122,22,3,20,5,,,
626,Christine Perez,South,16-01-2023,34350,64571,36,4,15,5,,,
627,Danielle Rice,West,19-12-2017,64055,224691,39,4,10,2,,,
628,Lisa Kaiser,South,22-05-2023,73686,216936,18,3,20,2,,,
629,Catherine Price,South,06-03-2022,111572,145182,17,2,5,6,,,
630,Edwin Velazquez,South,20-03-2024,58700,488508,27,4,5,2,,,
631,Dr. Samuel Morris DVM,South,18-10-2019,102146,264585,35,3,20,5,,,
632,John Price,West,26-03-2016,59420,189517,32,5,10,3,,,
633,Raymond Smith,North,21-12-2017,55177,183915,3,4,15,5,,,
634,Miguel Bradley,South,16-02-2017,69651,40897,13,1,5,3,,,
635,Claudia Watkins,North,21-04-2016,106706,244957,17,1,5,3,,,
636,Shari Mason,East,22-07-2017,84339,151580,18,4,10,2,,,
637,Dr. Maria Evans DDS,South,04-12-2018,79282,330616,17,3,5,4,,,
638,Anita Rodriguez,South,30-07-2023,71070,302510,48,2,0,1,,,
639,Brenda Wiggins,East,28-07-2023,90703,140564,16,4,20,2,,,
640,Brenda Gentry,North,27-05-2024,55406,61538,22,1,15,2,,,
641,Stephanie Hill,West,20-06-2015,88009,411799,25,2,10,4,,,
642,Christopher Morales,South,12-03-2020,31066,335772,1,5,0,1,,,
643,Gregory Perez,East,22-09-2018,100506,272312,27,2,5,5,,,
644,Donald Cochran,East,10-01-2017,82940,365344,14,5,5,6,,,
645,Daniel Collins,South,16-02-2018,80469,75055,28,1,0,6,,,
646,Kristopher Walters,North,09-05-2018,53350,397076,47,5,5,5,,,
647,Kelly Pittman,North,25-12-2023,34114,63117,36,2,20,2,,,
648,Shaun Ball,South,02-01-2023,79199,95128,43,1,5,1,,,
649,Amanda Murray,East,13-06-2017,95133,203130,32,2,15,2,,,
650,Michael Mata,South,14-11-2016,51245,165628,29,4,20,3,,,
651,Sean Taylor,West,21-08-2021,73266,252432,17,2,10,2,,,
652,Miss Daisy Wilson MD,West,22-06-2017,119762,324023,28,4,20,2,,,
653,Daniel Parrish,North,03-08-2022,42595,270558,41,4,10,5,,,
654,Veronica Simmons,West,20-06-2017,69218,488645,21,5,10,5,,,
655,Thomas Hernandez,East,28-10-2016,55143,296077,24,4,20,5,,,
656,Zachary West,West,04-01-2021,76178,26159,46,5,15,6,,,
657,Daniel Walker,South,07-02-2022,101700,424077,35,4,5,3,,,
658,Sandra Jackson,East,29-08-2021,37787,137457,20,1,20,5,,,
659,Corey Davidson,North,09-05-2024,111460,365682,22,5,10,1,,,
660,Kristen Allen,North,10-08-2022,94517,416772,4,2,20,6,,,
661,Christopher Morrison,West,20-10-2016,75286,342400,16,5,10,4,,,
662,Charles Estes II,North,11-07-2019,115985,93633,21,1,10,1,,,
663,Sheryl Waters,South,07-02-2021,30081,141002,44,4,0,1,,,
664,Megan Odom,East,16-08-2017,33005,393451,21,1,15,5,,,
665,Janet Vargas,South,01-10-2016,103944,45280,40,3,15,4,,,
666,Alexis Ramsey,South,27-08-2018,30334,299981,41,1,10,4,,,
667,Heidi Edwards,South,20-07-2023,106639,194813,11,1,10,6,,,
668,Mark Martin,South,05-09-2022,88217,89370,37,1,5,4,,,
669,Michael Hughes,East,01-01-2023,55169,442662,44,2,10,3,,,
670,William Harris,East,03-01-2020,53452,110982,22,2,10,5,,,
671,Steven Wood,South,24-04-2016,56254,43049,20,1,15,4,,,
672,Benjamin Hill,South,24-03-2023,99433,440910,2,3,10,6,,,
673,Eric Collier,North,03-10-2017,87110,223421,43,3,5,3,,,
674,Dennis Dominguez,North,08-01-2019,87253,151892,11,5,0,2,,,
675,Roger Brown,East,16-06-2022,100184,203369,21,1,0,2,,,
676,Melissa Perez,North,19-05-2017,105210,288149,33,5,5,3,,,
677,Rebecca Anderson,East,10-04-2020,112702,235532,49,4,10,6,,,
678,Mark Clark,East,11-01-2019,49970,489794,17,3,5,3,,,
679,Lauren Mckee,West,16-12-2020,33794,228154,36,4,0,5,,,
680,Sherri Fox,East,08-11-2023,59184,451825,14,4,15,5,,,
681,Eric Todd,North,15-08-2020,110880,132793,37,1,10,2,,,
682,Joan Snyder,West,18-06-2022,68365,455580,31,3,10,4,,,
683,Jason Garrett,North,17-11-2017,61217,335118,4,5,20,6,,,
684,Megan Cline,East,02-11-2017,35051,80168,6,4,10,2,,,
685,Scott Herrera,East,03-07-2017,112662,250513,21,1,20,4,,,
686,Jessica Miller,South,22-01-2020,100080,118813,13,2,20,4,,,
687,Sarah Massey,East,20-08-2015,42875,448160,38,3,15,5,,,
688,Karen Williams,West,14-05-2017,99891,463992,15,2,20,1,,,
689,Patricia Smith,East,02-10-2018,49992,225655,5,5,20,1,,,
690,Brenda Taylor,South,10-09-2018,81662,445111,38,5,20,3,,,
691,Wendy Woods,East,16-09-2018,88475,282678,24,5,20,5,,,
692,Brian Ramos,East,04-08-2016,61074,339368,18,3,20,4,,,
693,Adam Tran,East,06-08-2016,98052,97855,29,4,5,6,,,
694,Jamie Montes,South,21-01-2019,52622,379522,32,1,20,1,,,
695,Julian Garcia,North,07-08-2019,97015,250087,7,4,5,4,,,
696,Brett Castaneda,East,09-05-2021,112874,10816,30,3,5,1,,,
697,John Davis,West,25-07-2020,70982,267184,38,2,5,1,,,
698,Courtney Hicks,South,22-01-2021,89069,130876,26,1,10,1,,,
699,Ronald Stephens,West,03-10-2016,75078,397870,8,5,5,6,,,
700,Felicia Washington,East,04-10-2020,80873,108110,25,2,10,5,,,
701,David Wu,South,27-08-2015,93798,449151,30,4,5,6,,,
702,Justin Long,East,22-12-2023,88784,436661,24,1,5,2,,,
703,Valerie Adkins,West,25-04-2017,51836,151518,30,5,5,4,,,
704,Derrick Torres,South,01-12-2018,98083,367483,5,1,15,5,,,
705,Laura Schroeder,North,20-07-2015,58130,417031,4,4,10,5,,,
706,Angela Ibarra,North,21-06-2023,78975,365239,42,3,10,5,,,
707,Casey Davis,North,15-12-2021,95995,377680,9,4,15,5,,,
708,William Buckley,East,23-09-2022,97772,86042,33,3,20,6,,,
709,Chloe Gardner,South,16-04-2020,50830,12446,29,5,5,5,,,
710,Valerie Olson,West,14-09-2019,96116,355952,31,4,0,3,,,
711,Mary Mckenzie,West,11-10-2019,44439,142792,44,4,10,4,,,
712,David Key,East,14-05-2020,34715,298623,19,4,10,5,,,
713,Reginald Marshall,East,26-04-2018,56107,468975,45,4,0,4,,,
714,Michael Lopez,West,31-03-2016,73394,350632,47,3,0,3,,,
715,Vanessa Tran,South,16-08-2017,68665,371382,2,3,0,3,,,
716,Bryan Murray,East,08-03-2024,62425,68656,20,2,15,4,,,
717,Blake Arnold,South,01-08-2019,89874,306220,12,5,5,1,,,
718,Kelsey Garcia,West,09-06-2019,71432,56265,21,5,5,2,,,
719,Jason Marquez,South,19-08-2019,112778,42967,31,3,0,1,,,
720,Amber Sims,North,09-02-2017,73949,399623,36,2,20,1,,,
721,Austin Camacho,West,14-08-2017,114360,63258,20,2,5,6,,,
722,Mark Walters,North,29-08-2016,107434,135764,44,4,20,1,,,
723,Daniel Marquez,West,31-01-2022,113295,58625,20,2,5,5,,,
724,Christine Lane,North,08-12-2022,118604,146146,45,5,20,6,,,
725,Jesse Harper,South,28-07-2016,33669,266276,36,1,15,6,,,
726,Mrs. Connie Gonzalez DVM,West,27-04-2021,109918,189202,46,3,5,3,,,
727,Tracy Hill,West,20-11-2019,45436,292521,18,4,5,1,,,
728,Jennifer Turner,North,28-10-2021,114310,98992,6,2,10,3,,,
729,Brianna Parker,South,28-06-2020,66030,63085,33,3,5,4,,,
730,David Castaneda,West,30-11-2016,34638,49701,10,3,10,2,,,
731,Christian Clark,East,08-05-2021,98402,60749,18,3,0,6,,,
